part_id,month,year,sday_id,dayofweek,day,wave
1281302,5,2020,2020.05.11,1,11,2
1281402,5,2020,2020.05.08,5,8,2
1281502,5,2020,2020.05.11,1,11,2
1281602,5,2020,2020.05.10,0,10,2
1281702,5,2020,2020.05.08,5,8,2
1281802,5,2020,2020.05.10,0,10,2
1282002,5,2020,2020.05.12,2,12,2
1282102,5,2020,2020.05.10,0,10,2
1282202,5,2020,2020.05.09,6,9,2
1282302,5,2020,2020.05.07,4,7,2
1282502,5,2020,2020.05.07,4,7,2
1282602,5,2020,2020.05.07,4,7,2
1282802,5,2020,2020.05.07,4,7,2
1283002,5,2020,2020.05.07,4,7,2
1283102,5,2020,2020.05.07,4,7,2
1283202,5,2020,2020.05.07,4,7,2
1283302,5,2020,2020.05.07,4,7,2
1283402,5,2020,2020.05.11,1,11,2
1283502,5,2020,2020.05.10,0,10,2
1283602,5,2020,2020.05.07,4,7,2
1283802,5,2020,2020.05.10,0,10,2
1284202,5,2020,2020.05.13,3,13,2
1284402,5,2020,2020.05.07,4,7,2
1284502,5,2020,2020.05.10,0,10,2
1284702,5,2020,2020.05.07,4,7,2
1284802,5,2020,2020.05.07,4,7,2
1285102,5,2020,2020.05.12,2,12,2
1285302,5,2020,2020.05.07,4,7,2
1285402,5,2020,2020.05.08,5,8,2
1285602,5,2020,2020.05.11,1,11,2
1285702,5,2020,2020.05.11,1,11,2
1285902,5,2020,2020.05.07,4,7,2
1286002,5,2020,2020.05.10,0,10,2
1286102,5,2020,2020.05.07,4,7,2
1286202,5,2020,2020.05.07,4,7,2
1286402,5,2020,2020.05.07,4,7,2
1286502,5,2020,2020.05.07,4,7,2
1286602,5,2020,2020.05.10,0,10,2
1286702,5,2020,2020.05.07,4,7,2
1286802,5,2020,2020.05.10,0,10,2
1287002,5,2020,2020.05.10,0,10,2
1287102,5,2020,2020.05.10,0,10,2
1287202,5,2020,2020.05.07,4,7,2
1287502,5,2020,2020.05.07,4,7,2
1287702,5,2020,2020.05.07,4,7,2
1287802,5,2020,2020.05.07,4,7,2
1288002,5,2020,2020.05.10,0,10,2
1288202,5,2020,2020.05.07,4,7,2
1288402,5,2020,2020.05.11,1,11,2
1288502,5,2020,2020.05.11,1,11,2
1288602,5,2020,2020.05.11,1,11,2
1288702,5,2020,2020.05.11,1,11,2
1288802,5,2020,2020.05.07,4,7,2
1288902,5,2020,2020.05.10,0,10,2
1289002,5,2020,2020.05.07,4,7,2
1289102,5,2020,2020.05.12,2,12,2
1289202,5,2020,2020.05.07,4,7,2
1289302,5,2020,2020.05.07,4,7,2
1289402,5,2020,2020.05.10,0,10,2
1289502,5,2020,2020.05.07,4,7,2
1289602,5,2020,2020.05.08,5,8,2
1289902,5,2020,2020.05.10,0,10,2
1290002,5,2020,2020.05.09,6,9,2
1290102,5,2020,2020.05.07,4,7,2
1290202,5,2020,2020.05.11,1,11,2
1290602,5,2020,2020.05.10,0,10,2
1290702,5,2020,2020.05.07,4,7,2
1290802,5,2020,2020.05.07,4,7,2
1290902,5,2020,2020.05.11,1,11,2
1291102,5,2020,2020.05.07,4,7,2
1291202,5,2020,2020.05.09,6,9,2
1291302,5,2020,2020.05.10,0,10,2
1291602,5,2020,2020.05.10,0,10,2
1291702,5,2020,2020.05.10,0,10,2
1291902,5,2020,2020.05.11,1,11,2
1292002,5,2020,2020.05.07,4,7,2
1292102,5,2020,2020.05.07,4,7,2
1292302,5,2020,2020.05.07,4,7,2
1292502,5,2020,2020.05.10,0,10,2
1292602,5,2020,2020.05.09,6,9,2
1292702,5,2020,2020.05.11,1,11,2
1292802,5,2020,2020.05.07,4,7,2
1292902,5,2020,2020.05.07,4,7,2
1293002,5,2020,2020.05.11,1,11,2
1293402,5,2020,2020.05.11,1,11,2
1293502,5,2020,2020.05.10,0,10,2
1293902,5,2020,2020.05.07,4,7,2
1294102,5,2020,2020.05.10,0,10,2
1294202,5,2020,2020.05.10,0,10,2
1294302,5,2020,2020.05.10,0,10,2
1294402,5,2020,2020.05.11,1,11,2
1294502,5,2020,2020.05.07,4,7,2
1294602,5,2020,2020.05.10,0,10,2
1294802,5,2020,2020.05.10,0,10,2
1295002,5,2020,2020.05.10,0,10,2
1295302,5,2020,2020.05.07,4,7,2
1296302,5,2020,2020.05.10,0,10,2
1296402,5,2020,2020.05.10,0,10,2
1296702,5,2020,2020.05.09,6,9,2
1296902,5,2020,2020.05.10,0,10,2
1297602,5,2020,2020.05.11,1,11,2
1297702,5,2020,2020.05.08,5,8,2
1298002,5,2020,2020.05.07,4,7,2
1298302,5,2020,2020.05.08,5,8,2
1298602,5,2020,2020.05.07,4,7,2
1298702,5,2020,2020.05.10,0,10,2
1298802,5,2020,2020.05.08,5,8,2
1298902,5,2020,2020.05.10,0,10,2
1299202,5,2020,2020.05.07,4,7,2
1299402,5,2020,2020.05.07,4,7,2
1299502,5,2020,2020.05.14,4,14,2
1299602,5,2020,2020.05.10,0,10,2
1299702,5,2020,2020.05.11,1,11,2
1299802,5,2020,2020.05.10,0,10,2
1299902,5,2020,2020.05.10,0,10,2
1300002,5,2020,2020.05.10,0,10,2
1300102,5,2020,2020.05.11,1,11,2
1300202,5,2020,2020.05.11,1,11,2
1300302,5,2020,2020.05.10,0,10,2
1300402,5,2020,2020.05.10,0,10,2
1300502,5,2020,2020.05.10,0,10,2
1300602,5,2020,2020.05.10,0,10,2
1300802,5,2020,2020.05.11,1,11,2
1300902,5,2020,2020.05.10,0,10,2
1301002,5,2020,2020.05.11,1,11,2
1301102,5,2020,2020.05.11,1,11,2
1301202,5,2020,2020.05.10,0,10,2
1301402,5,2020,2020.05.10,0,10,2
1301502,5,2020,2020.05.10,0,10,2
1301602,5,2020,2020.05.11,1,11,2
1301702,5,2020,2020.05.10,0,10,2
1301902,5,2020,2020.05.11,1,11,2
1302002,5,2020,2020.05.10,0,10,2
1302102,5,2020,2020.05.11,1,11,2
1302202,5,2020,2020.05.10,0,10,2
1302302,5,2020,2020.05.10,0,10,2
1302402,5,2020,2020.05.08,5,8,2
1302502,5,2020,2020.05.07,4,7,2
1302602,5,2020,2020.05.10,0,10,2
1302702,5,2020,2020.05.10,0,10,2
1302802,5,2020,2020.05.10,0,10,2
1302902,5,2020,2020.05.10,0,10,2
1303002,5,2020,2020.05.11,1,11,2
1303102,5,2020,2020.05.10,0,10,2
1303202,5,2020,2020.05.10,0,10,2
1303302,5,2020,2020.05.10,0,10,2
1303402,5,2020,2020.05.11,1,11,2
1303602,5,2020,2020.05.12,2,12,2
1303702,5,2020,2020.05.10,0,10,2
1303802,5,2020,2020.05.10,0,10,2
1303902,5,2020,2020.05.10,0,10,2
1304002,5,2020,2020.05.10,0,10,2
1304102,5,2020,2020.05.11,1,11,2
1304202,5,2020,2020.05.11,1,11,2
1304302,5,2020,2020.05.10,0,10,2
1304402,5,2020,2020.05.10,0,10,2
1304502,5,2020,2020.05.10,0,10,2
1304602,5,2020,2020.05.10,0,10,2
1304702,5,2020,2020.05.10,0,10,2
1304802,5,2020,2020.05.10,0,10,2
1304902,5,2020,2020.05.10,0,10,2
1305102,5,2020,2020.05.10,0,10,2
1305202,5,2020,2020.05.10,0,10,2
1305302,5,2020,2020.05.10,0,10,2
1305402,5,2020,2020.05.10,0,10,2
1305502,5,2020,2020.05.10,0,10,2
1305602,5,2020,2020.05.10,0,10,2
1305702,5,2020,2020.05.10,0,10,2
1305802,5,2020,2020.05.11,1,11,2
1305902,5,2020,2020.05.10,0,10,2
1306002,5,2020,2020.05.10,0,10,2
1306202,5,2020,2020.05.11,1,11,2
1306302,5,2020,2020.05.10,0,10,2
1306402,5,2020,2020.05.10,0,10,2
1306502,5,2020,2020.05.10,0,10,2
1306702,5,2020,2020.05.10,0,10,2
1306902,5,2020,2020.05.10,0,10,2
1307002,5,2020,2020.05.10,0,10,2
1307102,5,2020,2020.05.10,0,10,2
1307202,5,2020,2020.05.10,0,10,2
1307302,5,2020,2020.05.10,0,10,2
1307402,5,2020,2020.05.10,0,10,2
1307502,5,2020,2020.05.10,0,10,2
1307602,5,2020,2020.05.11,1,11,2
1307702,5,2020,2020.05.11,1,11,2
1307802,5,2020,2020.05.13,3,13,2
1307902,5,2020,2020.05.10,0,10,2
1308102,5,2020,2020.05.10,0,10,2
1308302,5,2020,2020.05.10,0,10,2
1308402,5,2020,2020.05.10,0,10,2
1308602,5,2020,2020.05.10,0,10,2
1308702,5,2020,2020.05.08,5,8,2
1308802,5,2020,2020.05.10,0,10,2
1308902,5,2020,2020.05.10,0,10,2
1309002,5,2020,2020.05.10,0,10,2
1309202,5,2020,2020.05.10,0,10,2
1309302,5,2020,2020.05.12,2,12,2
1309402,5,2020,2020.05.10,0,10,2
1309502,5,2020,2020.05.11,1,11,2
1309602,5,2020,2020.05.11,1,11,2
1309702,5,2020,2020.05.11,1,11,2
1309802,5,2020,2020.05.10,0,10,2
1309902,5,2020,2020.05.09,6,9,2
1310002,5,2020,2020.05.10,0,10,2
1310102,5,2020,2020.05.10,0,10,2
1310202,5,2020,2020.05.11,1,11,2
1310302,5,2020,2020.05.09,6,9,2
1310402,5,2020,2020.05.10,0,10,2
1310502,5,2020,2020.05.08,5,8,2
1310702,5,2020,2020.05.10,0,10,2
1310902,5,2020,2020.05.10,0,10,2
1311002,5,2020,2020.05.11,1,11,2
1311102,5,2020,2020.05.10,0,10,2
1311202,5,2020,2020.05.10,0,10,2
1311302,5,2020,2020.05.11,1,11,2
1311402,5,2020,2020.05.10,0,10,2
1311502,5,2020,2020.05.10,0,10,2
1311702,5,2020,2020.05.10,0,10,2
1311802,5,2020,2020.05.10,0,10,2
1311902,5,2020,2020.05.11,1,11,2
1312102,5,2020,2020.05.10,0,10,2
1312202,5,2020,2020.05.10,0,10,2
1312302,5,2020,2020.05.12,2,12,2
1312402,5,2020,2020.05.10,0,10,2
1312502,5,2020,2020.05.10,0,10,2
1312602,5,2020,2020.05.10,0,10,2
1312702,5,2020,2020.05.10,0,10,2
1312802,5,2020,2020.05.11,1,11,2
1312902,5,2020,2020.05.10,0,10,2
1313002,5,2020,2020.05.10,0,10,2
1313102,5,2020,2020.05.11,1,11,2
1313202,5,2020,2020.05.11,1,11,2
1313302,5,2020,2020.05.10,0,10,2
1313502,5,2020,2020.05.07,4,7,2
1313602,5,2020,2020.05.10,0,10,2
1313702,5,2020,2020.05.10,0,10,2
1313802,5,2020,2020.05.13,3,13,2
1313902,5,2020,2020.05.10,0,10,2
1314002,5,2020,2020.05.10,0,10,2
1314102,5,2020,2020.05.13,3,13,2
1314202,5,2020,2020.05.10,0,10,2
1314302,5,2020,2020.05.10,0,10,2
1314402,5,2020,2020.05.11,1,11,2
1314602,5,2020,2020.05.11,1,11,2
1314702,5,2020,2020.05.10,0,10,2
1314802,5,2020,2020.05.11,1,11,2
1314902,5,2020,2020.05.11,1,11,2
1315002,5,2020,2020.05.10,0,10,2
1315102,5,2020,2020.05.10,0,10,2
1315202,5,2020,2020.05.10,0,10,2
1315302,5,2020,2020.05.07,4,7,2
1315402,5,2020,2020.05.10,0,10,2
1315502,5,2020,2020.05.10,0,10,2
1315602,5,2020,2020.05.10,0,10,2
1315702,5,2020,2020.05.10,0,10,2
1315802,5,2020,2020.05.10,0,10,2
1316002,5,2020,2020.05.07,4,7,2
1316102,5,2020,2020.05.10,0,10,2
1316202,5,2020,2020.05.10,0,10,2
1316302,5,2020,2020.05.10,0,10,2
1316402,5,2020,2020.05.10,0,10,2
1316502,5,2020,2020.05.08,5,8,2
1316602,5,2020,2020.05.13,3,13,2
1316802,5,2020,2020.05.10,0,10,2
1316902,5,2020,2020.05.10,0,10,2
1317002,5,2020,2020.05.10,0,10,2
1317102,5,2020,2020.05.10,0,10,2
1317202,5,2020,2020.05.10,0,10,2
1317302,5,2020,2020.05.10,0,10,2
1317402,5,2020,2020.05.10,0,10,2
1317502,5,2020,2020.05.11,1,11,2
1317602,5,2020,2020.05.12,2,12,2
1317702,5,2020,2020.05.07,4,7,2
1317802,5,2020,2020.05.09,6,9,2
1318002,5,2020,2020.05.10,0,10,2
1318102,5,2020,2020.05.10,0,10,2
1318302,5,2020,2020.05.11,1,11,2
1318402,5,2020,2020.05.11,1,11,2
1318502,5,2020,2020.05.10,0,10,2
1318602,5,2020,2020.05.10,0,10,2
1318702,5,2020,2020.05.10,0,10,2
1318802,5,2020,2020.05.10,0,10,2
1318902,5,2020,2020.05.12,2,12,2
1319002,5,2020,2020.05.10,0,10,2
1319202,5,2020,2020.05.10,0,10,2
1319502,5,2020,2020.05.12,2,12,2
1319602,5,2020,2020.05.10,0,10,2
1319702,5,2020,2020.05.10,0,10,2
1319902,5,2020,2020.05.11,1,11,2
1320102,5,2020,2020.05.11,1,11,2
1320202,5,2020,2020.05.10,0,10,2
1320302,5,2020,2020.05.11,1,11,2
1320402,5,2020,2020.05.11,1,11,2
1320602,5,2020,2020.05.10,0,10,2
1320702,5,2020,2020.05.12,2,12,2
1320802,5,2020,2020.05.10,0,10,2
1320902,5,2020,2020.05.10,0,10,2
1321002,5,2020,2020.05.14,4,14,2
1321102,5,2020,2020.05.10,0,10,2
1321202,5,2020,2020.05.10,0,10,2
1321302,5,2020,2020.05.10,0,10,2
1321402,5,2020,2020.05.10,0,10,2
1321502,5,2020,2020.05.10,0,10,2
1321702,5,2020,2020.05.11,1,11,2
1321802,5,2020,2020.05.11,1,11,2
1321902,5,2020,2020.05.07,4,7,2
1322002,5,2020,2020.05.11,1,11,2
1322102,5,2020,2020.05.11,1,11,2
1322202,5,2020,2020.05.07,4,7,2
1322402,5,2020,2020.05.10,0,10,2
1322502,5,2020,2020.05.10,0,10,2
1322602,5,2020,2020.05.11,1,11,2
1322702,5,2020,2020.05.11,1,11,2
1322802,5,2020,2020.05.10,0,10,2
1322902,5,2020,2020.05.08,5,8,2
1323002,5,2020,2020.05.10,0,10,2
1323102,5,2020,2020.05.11,1,11,2
1323302,5,2020,2020.05.10,0,10,2
1323702,5,2020,2020.05.07,4,7,2
1323902,5,2020,2020.05.10,0,10,2
1324102,5,2020,2020.05.11,1,11,2
1324202,5,2020,2020.05.08,5,8,2
1324302,5,2020,2020.05.10,0,10,2
1324602,5,2020,2020.05.11,1,11,2
1324702,5,2020,2020.05.10,0,10,2
1325002,5,2020,2020.05.12,2,12,2
1325102,5,2020,2020.05.12,2,12,2
1325502,5,2020,2020.05.10,0,10,2
1325602,5,2020,2020.05.11,1,11,2
1325702,5,2020,2020.05.10,0,10,2
1325802,5,2020,2020.05.10,0,10,2
1325902,5,2020,2020.05.10,0,10,2
1326002,5,2020,2020.05.08,5,8,2
1326102,5,2020,2020.05.13,3,13,2
1326202,5,2020,2020.05.10,0,10,2
1326402,5,2020,2020.05.10,0,10,2
1326902,5,2020,2020.05.10,0,10,2
1327102,5,2020,2020.05.11,1,11,2
1327302,5,2020,2020.05.10,0,10,2
1327402,5,2020,2020.05.10,0,10,2
1327502,5,2020,2020.05.10,0,10,2
1327602,5,2020,2020.05.08,5,8,2
1327702,5,2020,2020.05.08,5,8,2
1327802,5,2020,2020.05.10,0,10,2
1328402,5,2020,2020.05.11,1,11,2
1328502,5,2020,2020.05.10,0,10,2
1328602,5,2020,2020.05.10,0,10,2
1328702,5,2020,2020.05.11,1,11,2
1328802,5,2020,2020.05.12,2,12,2
1329002,5,2020,2020.05.10,0,10,2
1329102,5,2020,2020.05.10,0,10,2
1329302,5,2020,2020.05.10,0,10,2
1329402,5,2020,2020.05.10,0,10,2
1329602,5,2020,2020.05.10,0,10,2
1329702,5,2020,2020.05.10,0,10,2
1329802,5,2020,2020.05.11,1,11,2
1330202,5,2020,2020.05.10,0,10,2
1330302,5,2020,2020.05.10,0,10,2
1330602,5,2020,2020.05.10,0,10,2
1330902,5,2020,2020.05.11,1,11,2
1331202,5,2020,2020.05.11,1,11,2
1331402,5,2020,2020.05.08,5,8,2
1331502,5,2020,2020.05.10,0,10,2
1331602,5,2020,2020.05.07,4,7,2
1331702,5,2020,2020.05.11,1,11,2
1331902,5,2020,2020.05.10,0,10,2
1332002,5,2020,2020.05.10,0,10,2
1332302,5,2020,2020.05.10,0,10,2
1332502,5,2020,2020.05.10,0,10,2
1332702,5,2020,2020.05.08,5,8,2
1333002,5,2020,2020.05.11,1,11,2
1333102,5,2020,2020.05.07,4,7,2
1333302,5,2020,2020.05.11,1,11,2
1333502,5,2020,2020.05.11,1,11,2
1333602,5,2020,2020.05.10,0,10,2
1333702,5,2020,2020.05.11,1,11,2
1333802,5,2020,2020.05.12,2,12,2
1333902,5,2020,2020.05.07,4,7,2
1334002,5,2020,2020.05.13,3,13,2
1334102,5,2020,2020.05.13,3,13,2
1334202,5,2020,2020.05.12,2,12,2
1334302,5,2020,2020.05.10,0,10,2
1334402,5,2020,2020.05.08,5,8,2
1334502,5,2020,2020.05.09,6,9,2
1334602,5,2020,2020.05.08,5,8,2
1334802,5,2020,2020.05.08,5,8,2
1334902,5,2020,2020.05.12,2,12,2
1335202,5,2020,2020.05.07,4,7,2
1335302,5,2020,2020.05.12,2,12,2
1335402,5,2020,2020.05.09,6,9,2
1335602,5,2020,2020.05.10,0,10,2
1335702,5,2020,2020.05.10,0,10,2
1335802,5,2020,2020.05.11,1,11,2
1335902,5,2020,2020.05.07,4,7,2
1336402,5,2020,2020.05.11,1,11,2
1336702,5,2020,2020.05.07,4,7,2
1337002,5,2020,2020.05.10,0,10,2
1337202,5,2020,2020.05.10,0,10,2
1337302,5,2020,2020.05.10,0,10,2
1337402,5,2020,2020.05.07,4,7,2
1337502,5,2020,2020.05.10,0,10,2
1337702,5,2020,2020.05.07,4,7,2
1337902,5,2020,2020.05.11,1,11,2
1338002,5,2020,2020.05.10,0,10,2
1338102,5,2020,2020.05.10,0,10,2
1338202,5,2020,2020.05.11,1,11,2
1338402,5,2020,2020.05.10,0,10,2
1338502,5,2020,2020.05.13,3,13,2
1338602,5,2020,2020.05.10,0,10,2
1338702,5,2020,2020.05.10,0,10,2
1338902,5,2020,2020.05.10,0,10,2
1339002,5,2020,2020.05.11,1,11,2
1339102,5,2020,2020.05.10,0,10,2
1339202,5,2020,2020.05.10,0,10,2
1339302,5,2020,2020.05.13,3,13,2
1339402,5,2020,2020.05.10,0,10,2
1339502,5,2020,2020.05.10,0,10,2
1339702,5,2020,2020.05.11,1,11,2
1339802,5,2020,2020.05.10,0,10,2
1340202,5,2020,2020.05.10,0,10,2
1340302,5,2020,2020.05.07,4,7,2
1340402,5,2020,2020.05.11,1,11,2
1340502,5,2020,2020.05.10,0,10,2
1340602,5,2020,2020.05.09,6,9,2
1340702,5,2020,2020.05.10,0,10,2
1341002,5,2020,2020.05.10,0,10,2
1341302,5,2020,2020.05.10,0,10,2
1341802,5,2020,2020.05.11,1,11,2
1342002,5,2020,2020.05.07,4,7,2
1342102,5,2020,2020.05.10,0,10,2
1342602,5,2020,2020.05.11,1,11,2
1343202,5,2020,2020.05.07,4,7,2
1343302,5,2020,2020.05.08,5,8,2
1343402,5,2020,2020.05.13,3,13,2
1343602,5,2020,2020.05.08,5,8,2
1343802,5,2020,2020.05.07,4,7,2
1343902,5,2020,2020.05.07,4,7,2
1344102,5,2020,2020.05.07,4,7,2
1344202,5,2020,2020.05.07,4,7,2
1344402,5,2020,2020.05.11,1,11,2
1344502,5,2020,2020.05.08,5,8,2
1344602,5,2020,2020.05.07,4,7,2
1344702,5,2020,2020.05.07,4,7,2
1344802,5,2020,2020.05.12,2,12,2
1345002,5,2020,2020.05.11,1,11,2
1345102,5,2020,2020.05.10,0,10,2
1345202,5,2020,2020.05.10,0,10,2
1345402,5,2020,2020.05.11,1,11,2
1345502,5,2020,2020.05.08,5,8,2
1345602,5,2020,2020.05.07,4,7,2
1345702,5,2020,2020.05.07,4,7,2
1345802,5,2020,2020.05.08,5,8,2
1345902,5,2020,2020.05.11,1,11,2
1346002,5,2020,2020.05.07,4,7,2
1346202,5,2020,2020.05.10,0,10,2
1346302,5,2020,2020.05.10,0,10,2
1346402,5,2020,2020.05.07,4,7,2
1346602,5,2020,2020.05.07,4,7,2
1346802,5,2020,2020.05.10,0,10,2
1347102,5,2020,2020.05.10,0,10,2
1347202,5,2020,2020.05.10,0,10,2
1347402,5,2020,2020.05.09,6,9,2
1347602,5,2020,2020.05.08,5,8,2
1347802,5,2020,2020.05.10,0,10,2
1347902,5,2020,2020.05.08,5,8,2
1348002,5,2020,2020.05.10,0,10,2
1348102,5,2020,2020.05.10,0,10,2
1348302,5,2020,2020.05.10,0,10,2
1348502,5,2020,2020.05.07,4,7,2
1348602,5,2020,2020.05.09,6,9,2
1348702,5,2020,2020.05.11,1,11,2
1348802,5,2020,2020.05.11,1,11,2
1348902,5,2020,2020.05.07,4,7,2
1349102,5,2020,2020.05.10,0,10,2
1349202,5,2020,2020.05.08,5,8,2
1349402,5,2020,2020.05.10,0,10,2
1349602,5,2020,2020.05.10,0,10,2
1349702,5,2020,2020.05.11,1,11,2
1350002,5,2020,2020.05.10,0,10,2
1350102,5,2020,2020.05.11,1,11,2
1350402,5,2020,2020.05.11,1,11,2
1350702,5,2020,2020.05.10,0,10,2
1350802,5,2020,2020.05.09,6,9,2
1350902,5,2020,2020.05.10,0,10,2
1351102,5,2020,2020.05.10,0,10,2
1351402,5,2020,2020.05.09,6,9,2
1351502,5,2020,2020.05.12,2,12,2
1351802,5,2020,2020.05.10,0,10,2
1352102,5,2020,2020.05.10,0,10,2
1352402,5,2020,2020.05.07,4,7,2
1352502,5,2020,2020.05.10,0,10,2
1353002,5,2020,2020.05.11,1,11,2
1353202,5,2020,2020.05.07,4,7,2
1353502,5,2020,2020.05.11,1,11,2
1353702,5,2020,2020.05.12,2,12,2
1353902,5,2020,2020.05.08,5,8,2
1354002,5,2020,2020.05.08,5,8,2
1354202,5,2020,2020.05.13,3,13,2
1700002,5,2020,2020.05.12,2,12,2
1700102,5,2020,2020.05.12,2,12,2
1700202,5,2020,2020.05.12,2,12,2
1700302,5,2020,2020.05.12,2,12,2
1700402,5,2020,2020.05.12,2,12,2
1700502,5,2020,2020.05.12,2,12,2
1700602,5,2020,2020.05.12,2,12,2
1700702,5,2020,2020.05.12,2,12,2
1700802,5,2020,2020.05.12,2,12,2
1700902,5,2020,2020.05.12,2,12,2
1701002,5,2020,2020.05.12,2,12,2
1701102,5,2020,2020.05.12,2,12,2
1701202,5,2020,2020.05.12,2,12,2
1701302,5,2020,2020.05.12,2,12,2
1701402,5,2020,2020.05.12,2,12,2
1701502,5,2020,2020.05.12,2,12,2
1701602,5,2020,2020.05.12,2,12,2
1701702,5,2020,2020.05.12,2,12,2
1701802,5,2020,2020.05.12,2,12,2
1701902,5,2020,2020.05.12,2,12,2
1702002,5,2020,2020.05.12,2,12,2
1702102,5,2020,2020.05.12,2,12,2
1702202,5,2020,2020.05.12,2,12,2
1702302,5,2020,2020.05.12,2,12,2
1702402,5,2020,2020.05.12,2,12,2
1702502,5,2020,2020.05.12,2,12,2
1702602,5,2020,2020.05.12,2,12,2
1702702,5,2020,2020.05.12,2,12,2
1702802,5,2020,2020.05.12,2,12,2
1702902,5,2020,2020.05.12,2,12,2
1703002,5,2020,2020.05.12,2,12,2
1703102,5,2020,2020.05.12,2,12,2
1703202,5,2020,2020.05.12,2,12,2
1703302,5,2020,2020.05.12,2,12,2
1703402,5,2020,2020.05.12,2,12,2
1703502,5,2020,2020.05.12,2,12,2
1703602,5,2020,2020.05.12,2,12,2
1703702,5,2020,2020.05.12,2,12,2
1703802,5,2020,2020.05.12,2,12,2
1703902,5,2020,2020.05.12,2,12,2
1704002,5,2020,2020.05.12,2,12,2
1704102,5,2020,2020.05.12,2,12,2
1704202,5,2020,2020.05.12,2,12,2
1704302,5,2020,2020.05.12,2,12,2
1704402,5,2020,2020.05.12,2,12,2
1704502,5,2020,2020.05.12,2,12,2
1704602,5,2020,2020.05.12,2,12,2
1704702,5,2020,2020.05.12,2,12,2
1704802,5,2020,2020.05.12,2,12,2
1704902,5,2020,2020.05.12,2,12,2
1705002,5,2020,2020.05.12,2,12,2
1705102,5,2020,2020.05.12,2,12,2
1705202,5,2020,2020.05.12,2,12,2
1705302,5,2020,2020.05.12,2,12,2
1705402,5,2020,2020.05.12,2,12,2
1705502,5,2020,2020.05.12,2,12,2
1705602,5,2020,2020.05.12,2,12,2
1705702,5,2020,2020.05.12,2,12,2
1705802,5,2020,2020.05.12,2,12,2
1705902,5,2020,2020.05.12,2,12,2
1706002,5,2020,2020.05.12,2,12,2
1706102,5,2020,2020.05.12,2,12,2
1706202,5,2020,2020.05.12,2,12,2
1706302,5,2020,2020.05.12,2,12,2
1706402,5,2020,2020.05.12,2,12,2
1706502,5,2020,2020.05.12,2,12,2
1706602,5,2020,2020.05.12,2,12,2
1706702,5,2020,2020.05.12,2,12,2
1706802,5,2020,2020.05.12,2,12,2
1706902,5,2020,2020.05.12,2,12,2
1707002,5,2020,2020.05.12,2,12,2
1707102,5,2020,2020.05.12,2,12,2
1707202,5,2020,2020.05.12,2,12,2
1707302,5,2020,2020.05.12,2,12,2
1707402,5,2020,2020.05.12,2,12,2
1707502,5,2020,2020.05.12,2,12,2
1707602,5,2020,2020.05.12,2,12,2
1707702,5,2020,2020.05.12,2,12,2
1707802,5,2020,2020.05.12,2,12,2
1707902,5,2020,2020.05.12,2,12,2
1708002,5,2020,2020.05.12,2,12,2
1708102,5,2020,2020.05.12,2,12,2
1708202,5,2020,2020.05.12,2,12,2
1708302,5,2020,2020.05.12,2,12,2
1708402,5,2020,2020.05.13,3,13,2
1708502,5,2020,2020.05.13,3,13,2
1708602,5,2020,2020.05.13,3,13,2
1708702,5,2020,2020.05.13,3,13,2
1708802,5,2020,2020.05.13,3,13,2
1708902,5,2020,2020.05.13,3,13,2
1709002,5,2020,2020.05.13,3,13,2
1709102,5,2020,2020.05.13,3,13,2
1709202,5,2020,2020.05.13,3,13,2
1709302,5,2020,2020.05.14,4,14,2
61258002,5,2020,2020.05.10,0,10,2
61286902,5,2020,2020.05.09,6,9,2
61330702,5,2020,2020.05.07,4,7,2
1200103,5,2020,2020.05.21,4,21,3
1200203,5,2020,2020.05.21,4,21,3
1200303,5,2020,2020.05.22,5,22,3
1200403,5,2020,2020.05.26,2,26,3
1200503,5,2020,2020.05.21,4,21,3
1200703,5,2020,2020.05.23,6,23,3
1200803,5,2020,2020.05.21,4,21,3
1200903,5,2020,2020.05.21,4,21,3
1201003,5,2020,2020.05.21,4,21,3
1201103,5,2020,2020.05.22,5,22,3
1201203,5,2020,2020.05.21,4,21,3
1201303,5,2020,2020.05.21,4,21,3
1201403,5,2020,2020.05.22,5,22,3
1201503,5,2020,2020.05.21,4,21,3
1201603,5,2020,2020.05.21,4,21,3
1201703,5,2020,2020.05.21,4,21,3
1201803,5,2020,2020.05.21,4,21,3
1201903,5,2020,2020.05.22,5,22,3
1202003,5,2020,2020.05.21,4,21,3
1202103,5,2020,2020.05.21,4,21,3
1202203,5,2020,2020.05.21,4,21,3
1202303,5,2020,2020.05.22,5,22,3
1202403,5,2020,2020.05.21,4,21,3
1202603,5,2020,2020.05.24,0,24,3
1202703,5,2020,2020.05.21,4,21,3
1202803,5,2020,2020.05.23,6,23,3
1203003,5,2020,2020.05.21,4,21,3
1203103,5,2020,2020.05.21,4,21,3
1203203,5,2020,2020.05.21,4,21,3
1203303,5,2020,2020.05.21,4,21,3
1203403,5,2020,2020.05.21,4,21,3
1203503,5,2020,2020.05.21,4,21,3
1203603,5,2020,2020.05.21,4,21,3
1203703,5,2020,2020.05.24,0,24,3
1203803,5,2020,2020.05.22,5,22,3
1204003,5,2020,2020.05.21,4,21,3
1204103,5,2020,2020.05.21,4,21,3
1204203,5,2020,2020.05.24,0,24,3
1204303,5,2020,2020.05.22,5,22,3
1204403,5,2020,2020.05.23,6,23,3
